timestamp_utc,wtmp,wvht,dpd,mwd,atmp,wspd,wdir
2023-01-16T00:26:00Z,14.6,3.52,12.50,286,,,
2023-01-16T01:26:00Z,14.6,3.58,13.33,282,,,
2023-01-16T02:26:00Z,14.6,3.35,12.50,297,,,
2023-01-16T03:26:00Z,14.6,3.35,13.33,292,,,
2023-01-16T04:26:00Z,14.6,3.25,11.76,289,,,
2023-01-16T05:26:00Z,14.6,2.97,13.33,289,,,
2023-01-16T06:26:00Z,14.6,2.78,13.33,290,,,
2023-01-16T07:26:00Z,14.6,3.00,13.33,297,,,
2023-01-16T08:26:00Z,14.5,3.09,13.33,296,,,
2023-01-16T09:26:00Z,14.6,3.20,11.11,286,,,
2023-01-16T10:26:00Z,14.6,3.03,12.50,290,,,
2023-01-16T11:26:00Z,14.6,3.06,12.50,278,,,
2023-01-16T12:26:00Z,14.5,3.17,12.50,285,,,
2023-01-16T13:26:00Z,14.3,3.40,12.50,279,,,
2023-01-16T14:26:00Z,14.3,3.56,18.18,288,,,
2023-01-16T15:26:00Z,14.3,3.68,18.18,296,,,
2023-01-16T16:26:00Z,14.3,3.75,8.33,264,,,
2023-01-16T17:26:00Z,14.2,3.72,18.18,293,,,
2023-01-16T18:26:00Z,14.2,3.91,18.18,295,,,
2023-01-16T19:26:00Z,14.2,3.77,11.76,283,,,
2023-01-16T20:26:00Z,14.2,4.39,11.11,290,,,
2023-01-16T21:26:00Z,14.3,3.79,11.11,288,,,
2023-01-16T22:26:00Z,14.3,4.37,11.76,283,,,
2023-01-16T23:26:00Z,14.3,4.02,12.50,283,,,
2023-01-17T00:26:00Z,14.3,4.18,11.76,289,,,
2023-01-17T01:26:00Z,14.3,3.77,11.76,281,,,
2023-01-17T02:26:00Z,14.2,3.94,9.88,281,,,
2023-01-17T03:26:00Z,14.2,3.99,11.76,281,,,
2023-01-17T04:26:00Z,14.2,3.95,11.11,281,,,
2023-01-17T05:26:00Z,14.2,4.00,11.76,281,,,
2023-01-17T06:26:00Z,14.1,3.96,11.76,272,,,
2023-01-17T07:26:00Z,14.1,3.66,13.33,278,,,
2023-01-17T08:26:00Z,14.1,3.75,12.50,274,,,
2023-01-17T09:26:00Z,14.1,4.09,11.76,282,,,
2023-01-17T10:26:00Z,14.1,3.84,11.76,288,,,
2023-01-17T11:26:00Z,14.1,4.07,10.53,282,,,
2023-01-17T12:26:00Z,14.0,3.71,9.88,286,,,
2023-01-17T13:26:00Z,14.1,3.64,10.53,289,,,
2023-01-17T14:26:00Z,14.1,3.78,11.76,279,,,
2023-01-17T15:26:00Z,14.1,3.90,13.33,281,,,
2023-01-17T16:26:00Z,14.0,3.84,11.76,278,,,
2023-01-17T17:26:00Z,14.0,3.75,13.33,267,,,
2023-01-17T18:26:00Z,14.0,3.78,13.33,275,,,
2023-01-17T19:26:00Z,14.0,3.78,13.33,272,,,
2023-01-17T20:26:00Z,13.9,3.77,11.11,279,,,
2023-01-17T21:26:00Z,13.9,3.66,13.33,285,,,
2023-01-17T22:26:00Z,13.9,3.40,15.38,297,,,
2023-01-17T23:26:00Z,13.8,3.48,15.38,299,,,
2023-01-18T00:26:00Z,13.8,3.30,16.67,295,,,
2023-01-18T01:26:00Z,13.8,3.14,16.67,295,,,
2023-01-18T02:26:00Z,13.8,3.48,15.38,297,,,
2023-01-18T03:26:00Z,13.8,3.71,15.38,302,,,
2023-01-18T04:26:00Z,13.8,3.58,15.38,295,,,
2023-01-18T05:26:00Z,13.8,4.00,14.29,295,,,
2023-01-18T06:26:00Z,13.8,3.65,14.29,296,,,
2023-01-18T07:26:00Z,13.8,3.84,13.33,297,,,
2023-01-18T08:26:00Z,13.8,3.93,13.33,297,,,
2023-01-18T09:26:00Z,13.8,4.05,12.50,295,,,
2023-01-18T10:26:00Z,13.8,3.61,13.33,300,,,
2023-01-18T11:26:00Z,13.8,3.70,14.29,293,,,
2023-01-18T12:26:00Z,13.8,3.49,13.33,302,,,
2023-01-18T13:26:00Z,13.8,3.31,13.33,292,,,
2023-01-18T14:26:00Z,13.8,2.99,13.33,299,,,
2023-01-18T15:26:00Z,13.8,3.35,12.50,293,,,
2023-01-18T16:26:00Z,13.8,2.99,13.33,295,,,
2023-01-18T17:26:00Z,13.9,3.25,12.50,295,,,
2023-01-18T18:26:00Z,13.9,3.00,13.33,296,,,
2023-01-18T19:26:00Z,14.1,3.14,13.33,295,,,
2023-01-18T20:26:00Z,14.2,2.97,12.50,292,,,
2023-01-18T21:26:00Z,14.3,2.99,13.33,299,,,
2023-01-18T22:26:00Z,14.3,2.56,12.50,292,,,
2023-01-18T23:26:00Z,14.2,2.69,12.50,299,,,
2023-01-19T00:26:00Z,14.1,2.82,14.29,300,,,
2023-01-19T01:26:00Z,14.1,2.65,13.33,296,,,
2023-01-19T02:26:00Z,14.1,2.39,14.29,297,,,
2023-01-19T03:26:00Z,14.0,2.54,14.29,299,,,
2023-01-19T04:26:00Z,14.0,2.57,13.33,290,,,
2023-01-19T05:26:00Z,14.0,2.49,14.29,285,,,
