timestamp_utc,wtmp,wvht,dpd,mwd,atmp,wspd,wdir
2023-01-02T08:00:00Z,,4.33,12.12,299,13.4,10.2,295
2023-01-02T09:00:00Z,,3.83,12.12,296,13.5,9.7,297
2023-01-02T10:00:00Z,,4.24,10.81,287,13.4,9.4,307
2023-01-02T11:00:00Z,,4.29,11.43,294,13.3,9.1,298
2023-01-02T12:00:00Z,,3.73,10.81,302,13.3,8.8,300
2023-01-02T13:00:00Z,,3.68,10.81,293,13.3,8.9,298
2023-01-02T14:00:00Z,,3.62,10.81,290,13.4,9.3,296
2023-01-02T15:00:00Z,,3.61,10.81,298,13.5,8.6,302
2023-01-02T16:00:00Z,,3.52,10.81,304,13.4,6.7,300
2023-01-02T17:00:00Z,,3.01,12.90,278,13.6,6.0,297
2023-01-02T18:00:00Z,,2.72,10.81,290,13.5,5.7,290
2023-01-02T19:00:00Z,,2.91,12.12,290,13.5,5.3,289
2023-01-02T20:00:00Z,,2.71,10.81,299,13.4,5.9,285
2023-01-02T21:00:00Z,,2.79,13.79,298,13.4,1.8,312
2023-01-02T22:00:00Z,,2.57,11.43,291,13.5,4.0,258
2023-01-02T23:00:00Z,,2.57,13.79,286,13.6,1.6,268
2023-01-03T00:00:00Z,,2.43,13.79,286,13.6,1.4,210
2023-01-03T01:00:00Z,,2.81,12.90,290,13.8,1.3,265
2023-01-03T02:00:00Z,,2.69,12.90,283,13.8,1.6,230
2023-01-03T03:00:00Z,,2.80,14.81,277,13.7,3.3,155
2023-01-03T04:00:00Z,,2.57,13.79,290,13.5,5.5,153
2023-01-03T05:00:00Z,,2.48,13.79,265,13.7,5.8,167
2023-01-03T06:00:00Z,,2.93,12.90,283,14.2,5.8,187
2023-01-03T07:00:00Z,,2.50,13.79,276,14.7,6.4,206
2023-01-03T08:00:00Z,,2.17,12.12,271,14.3,7.6,209
2023-01-03T09:00:00Z,,2.40,12.12,277,14.0,7.4,220
2023-01-03T10:00:00Z,,2.43,14.81,260,14.1,7.6,209
2023-01-03T11:00:00Z,,2.41,13.79,264,14.4,7.3,217
2023-01-03T12:00:00Z,,2.48,11.43,266,14.6,7.0,229
2023-01-03T13:00:00Z,,2.57,13.79,272,14.8,7.2,227
2023-01-03T14:00:00Z,,2.71,16.00,301,14.9,6.5,229
2023-01-03T15:00:00Z,,2.77,14.81,274,15.0,5.9,236
2023-01-03T16:00:00Z,,2.71,13.79,271,14.4,5.0,285
2023-01-03T17:00:00Z,,2.75,14.81,288,13.3,4.2,279
2023-01-03T18:00:00Z,,3.28,16.00,298,13.1,3.5,278
2023-01-03T19:00:00Z,,3.07,14.81,307,13.3,4.4,299
2023-01-03T20:00:00Z,,2.94,14.81,299,13.2,3.7,298
2023-01-03T21:00:00Z,,3.16,16.00,305,13.3,2.9,282
2023-01-03T22:00:00Z,,2.79,13.79,308,13.6,3.5,280
2023-01-03T23:00:00Z,,2.83,14.81,300,13.5,3.2,279
2023-01-04T00:00:00Z,,3.09,13.79,307,13.5,2.9,281
2023-01-04T01:00:00Z,,3.16,14.81,289,13.5,1.7,232
2023-01-04T02:00:00Z,,2.82,13.79,293,13.6,2.7,222
2023-01-04T03:00:00Z,,3.23,13.79,287,13.8,2.8,237
2023-01-04T04:00:00Z,,2.86,12.12,281,13.8,1.2,209
2023-01-04T05:00:00Z,,2.89,14.81,295,13.9,1.6,190
2023-01-04T06:00:00Z,,3.37,13.79,286,13.9,2.3,177
2023-01-04T07:00:00Z,,3.13,14.81,289,14.0,3.3,175
2023-01-04T08:00:00Z,,3.13,13.79,274,14.2,4.0,175
2023-01-04T09:00:00Z,,3.57,13.79,290,14.4,2.6,167
2023-01-04T10:00:00Z,,3.35,13.79,287,13.9,3.4,139
2023-01-04T11:00:00Z,,2.95,13.79,290,14.2,3.7,160
2023-01-04T12:00:00Z,,3.11,14.81,296,14.2,2.4,138
2023-01-04T13:00:00Z,,3.05,16.00,290,14.6,3.5,150
2023-01-04T14:00:00Z,,2.76,14.81,291,15.0,5.8,182
2023-01-04T15:00:00Z,,2.77,16.00,286,14.8,4.3,180
2023-01-04T16:00:00Z,,2.64,16.00,290,14.8,5.1,184
2023-01-04T17:00:00Z,,2.44,16.00,280,14.8,5.0,166
2023-01-04T18:00:00Z,,2.60,16.00,280,14.6,5.5,170
2023-01-04T19:00:00Z,,2.77,16.00,277,14.7,5.4,165
2023-01-04T20:00:00Z,,2.67,16.00,290,14.8,7.7,158
2023-01-04T21:00:00Z,,2.51,13.79,265,14.9,6.0,155
2023-01-04T22:00:00Z,,2.41,16.00,286,14.9,6.0,156
2023-01-04T23:00:00Z,,2.77,16.00,273,15.1,6.1,160
2023-01-05T00:00:00Z,,2.49,14.81,268,15.1,6.2,165
2023-01-05T01:00:00Z,,2.80,14.81,271,15.1,6.1,165
2023-01-05T02:00:00Z,,2.85,14.81,278,14.9,6.2,153
2023-01-05T03:00:00Z,,2.88,14.81,278,15.0,6.2,161
2023-01-05T04:00:00Z,,2.69,16.00,281,15.0,8.7,154
2023-01-05T05:00:00Z,,2.41,13.79,276,14.8,7.2,156
2023-01-05T06:00:00Z,,2.53,16.00,278,15.0,8.0,153
2023-01-05T07:00:00Z,,2.87,14.81,263,15.5,9.6,157
2023-01-05T08:00:00Z,,2.79,13.79,268,14.9,7.6,157
2023-01-05T09:00:00Z,,3.12,13.79,280,14.9,9.0,168
2023-01-05T10:00:00Z,,3.12,14.81,268,14.9,9.0,165
2023-01-05T11:00:00Z,,3.10,9.09,239,14.8,8.2,203
2023-01-05T12:00:00Z,,3.16,10.00,245,14.4,6.3,179
2023-01-05T13:00:00Z,,3.72,10.81,260,14.7,4.6,208
2023-01-05T14:00:00Z,,3.58,14.81,250,15.2,5.0,222
2023-01-05T15:00:00Z,,3.95,11.43,258,15.3,4.6,226
2023-01-05T16:00:00Z,,4.02,12.12,257,15.4,4.6,238
2023-01-05T17:00:00Z,,4.09,12.90,261,15.4,4.9,237
2023-01-05T18:00:00Z,,4.61,21.05,288,15.6,4.8,250
2023-01-05T19:00:00Z,,4.74,19.05,286,15.6,4.9,254
2023-01-05T20:00:00Z,,5.60,19.05,293,15.6,5.8,253
2023-01-05T21:00:00Z,,5.32,19.05,282,15.6,5.9,263
2023-01-05T22:00:00Z,,6.40,19.05,292,15.5,4.6,258
2023-01-05T23:00:00Z,,6.76,17.39,291,15.4,4.9,258
2023-01-06T00:00:00Z,,7.27,19.05,296,15.3,5.3,283
2023-01-06T01:00:00Z,,6.17,16.00,291,15.0,4.2,278
2023-01-06T02:00:00Z,,7.02,19.05,293,14.8,5.4,300
2023-01-06T03:00:00Z,,7.38,17.39,287,14.7,7.1,302
2023-01-06T04:00:00Z,,6.28,17.39,288,14.5,5.8,313
2023-01-06T05:00:00Z,,6.14,17.39,285,14.5,6.0,333
2023-01-06T06:00:00Z,,5.73,17.39,280,14.4,6.5,335
2023-01-06T07:00:00Z,,5.61,17.39,285,14.2,6.0,340
2023-01-06T08:00:00Z,,5.32,19.05,288,14.1,5.3,338
2023-01-06T09:00:00Z,,6.27,17.39,289,14.0,6.1,341
2023-01-06T10:00:00Z,,6.60,17.39,290,13.9,7.1,348
2023-01-06T11:00:00Z,,5.86,17.39,287,13.9,5.7,331
2023-01-06T12:00:00Z,,6.57,17.39,290,13.8,6.0,329
2023-01-06T13:00:00Z,,5.99,17.39,297,13.8,6.1,318
2023-01-06T14:00:00Z,,5.85,17.39,291,13.8,6.0,325
2023-01-06T15:00:00Z,,6.47,17.39,294,13.8,6.1,334
2023-01-06T16:00:00Z,,5.99,16.00,296,13.9,5.6,344
2023-01-06T17:00:00Z,,5.80,16.00,298,14.0,5.6,342
2023-01-06T18:00:00Z,,5.64,17.39,303,14.0,5.1,344
2023-01-06T19:00:00Z,,5.80,16.00,299,14.1,5.1,345
2023-01-06T20:00:00Z,,5.82,16.00,298,14.1,5.9,345
2023-01-06T21:00:00Z,,6.11,16.00,303,14.0,6.5,341
2023-01-06T22:00:00Z,,5.11,13.79,296,14.0,5.6,339
2023-01-06T23:00:00Z,,5.27,14.81,297,14.0,5.1,343
2023-01-07T00:00:00Z,,5.54,14.81,302,13.9,4.4,356
2023-01-07T01:00:00Z,,5.39,14.81,306,13.8,4.5,339
2023-01-07T02:00:00Z,,5.42,14.81,302,13.8,5.3,324
2023-01-07T03:00:00Z,,5.31,14.81,299,13.9,5.8,326
2023-01-07T04:00:00Z,,3.85,13.79,291,14.0,5.8,334
2023-01-07T05:00:00Z,,4.24,13.79,299,14.1,5.3,350
2023-01-07T06:00:00Z,,4.65,13.79,303,14.1,4.8,331
2023-01-07T07:00:00Z,,4.03,14.81,300,14.0,4.4,331
2023-01-07T08:00:00Z,,4.05,13.79,299,14.1,4.6,322
2023-01-07T09:00:00Z,,3.76,13.79,301,13.9,3.8,313
2023-01-07T10:00:00Z,,3.52,12.90,290,13.9,4.7,309
2023-01-07T11:00:00Z,,3.63,13.79,296,13.9,3.8,310
2023-01-07T12:00:00Z,,3.36,13.79,307,13.9,3.2,318
2023-01-07T13:00:00Z,,3.03,13.79,294,13.8,3.0,319
2023-01-07T14:00:00Z,,2.87,13.79,300,13.9,3.6,310
2023-01-07T15:00:00Z,,2.74,13.79,291,13.9,3.6,322
2023-01-07T16:00:00Z,,2.67,13.79,290,13.9,2.2,312
2023-01-07T17:00:00Z,,2.69,12.90,292,14.0,2.7,302
2023-01-07T18:00:00Z,,2.89,12.90,294,14.0,2.2,271
2023-01-07T19:00:00Z,,2.32,12.90,297,14.0,3.8,289
2023-01-07T20:00:00Z,,2.33,12.12,295,14.2,3.0,284
2023-01-07T21:00:00Z,,2.32,12.12,271,14.2,1.9,276
2023-01-07T22:00:00Z,,2.51,12.12,282,14.3,3.2,290
2023-01-07T23:00:00Z,,2.32,12.12,275,14.3,2.7,281
2023-01-08T00:00:00Z,,2.75,12.12,283,14.2,0.7,127
2023-01-08T01:00:00Z,,3.21,12.90,285,14.0,0.2,133
2023-01-08T02:00:00Z,,3.31,13.79,291,14.0,2.9,289
2023-01-08T03:00:00Z,,3.37,13.79,287,14.0,2.4,283
2023-01-08T04:00:00Z,,3.15,13.79,283,13.8,0.2,118
2023-01-08T05:00:00Z,,3.04,13.79,281,13.7,0.7,128
2023-01-08T06:00:00Z,,3.04,16.00,280,13.7,0.7,173
2023-01-08T07:00:00Z,,3.57,14.81,284,13.7,1.8,159
2023-01-08T08:00:00Z,,2.89,12.90,270,13.9,3.0,133
2023-01-08T09:00:00Z,,3.30,16.00,290,14.0,5.4,133
2023-01-08T10:00:00Z,,3.23,14.81,290,14.1,5.9,139
2023-01-08T11:00:00Z,,3.42,14.81,283,14.2,3.8,156
2023-01-08T12:00:00Z,,4.12,14.81,289,14.3,3.3,186
2023-01-08T13:00:00Z,,3.50,14.81,281,14.5,2.6,164
2023-01-08T14:00:00Z,,3.79,14.81,300,14.5,3.3,177
2023-01-08T15:00:00Z,,4.01,13.79,291,14.6,3.0,168
2023-01-08T16:00:00Z,,4.05,14.81,290,14.7,2.7,159
2023-01-08T17:00:00Z,,3.35,13.79,292,14.8,2.8,178
2023-01-08T18:00:00Z,,3.55,14.81,288,15.1,2.4,165
2023-01-08T19:00:00Z,,3.92,12.90,284,15.1,2.7,168
2023-01-08T20:00:00Z,,3.71,14.81,300,15.2,2.7,134
2023-01-08T21:00:00Z,,3.39,13.79,289,14.9,3.7,128
2023-01-08T22:00:00Z,,3.25,12.12,281,15.0,4.4,147
2023-01-08T23:00:00Z,,3.01,14.81,291,15.1,4.4,162
2023-01-09T00:00:00Z,,3.37,13.79,290,15.3,5.2,170
2023-01-09T01:00:00Z,,2.79,13.79,282,15.1,4.3,169
2023-01-09T02:00:00Z,,2.94,13.79,294,15.1,3.4,174
2023-01-09T03:00:00Z,,2.49,12.12,282,15.1,3.7,188
2023-01-09T04:00:00Z,,2.66,13.79,284,15.2,3.4,186
2023-01-09T05:00:00Z,,2.70,13.79,277,15.1,4.2,176
2023-01-09T06:00:00Z,,2.74,13.79,277,15.5,5.8,192
2023-01-09T07:00:00Z,,2.46,13.79,284,15.5,5.3,199
2023-01-09T08:00:00Z,,2.64,12.90,267,15.4,5.0,190
2023-01-09T09:00:00Z,,2.54,12.90,277,15.6,5.1,194
2023-01-09T10:00:00Z,,2.31,12.90,279,15.4,4.8,194
2023-01-09T11:00:00Z,,2.36,12.12,279,15.2,4.4,182
2023-01-09T12:00:00Z,,2.80,12.12,282,15.3,4.6,184
2023-01-09T13:00:00Z,,3.05,12.90,283,15.3,6.1,195
2023-01-09T14:00:00Z,,3.05,12.12,280,15.3,5.8,185
2023-01-09T15:00:00Z,,3.37,12.12,283,15.4,5.8,186
2023-01-09T16:00:00Z,,3.50,12.90,290,15.7,6.8,184
2023-01-09T17:00:00Z,,3.80,14.81,279,15.7,7.4,202
2023-01-09T18:00:00Z,,3.43,12.12,277,15.5,7.8,193
2023-01-09T19:00:00Z,,3.19,13.79,276,15.6,7.6,181
2023-01-09T20:00:00Z,,3.35,14.81,279,15.6,7.5,179
2023-01-09T21:00:00Z,,3.09,14.81,263,15.7,7.7,175
2023-01-09T22:00:00Z,,3.09,14.81,267,15.6,6.2,184
2023-01-09T23:00:00Z,,2.72,14.81,283,15.8,7.2,188
2023-01-10T00:00:00Z,,2.69,13.79,285,15.8,7.7,190
2023-01-10T01:00:00Z,,2.78,14.81,279,15.6,7.0,180
2023-01-10T02:00:00Z,,3.30,14.81,274,15.7,6.7,183
2023-01-10T03:00:00Z,,3.14,13.79,280,16.0,7.8,191
2023-01-10T04:00:00Z,,3.13,14.81,283,15.8,7.7,174
2023-01-10T05:00:00Z,,3.44,14.81,279,15.9,8.1,178
2023-01-10T06:00:00Z,,3.61,14.81,275,16.0,7.7,181
2023-01-10T07:00:00Z,,3.53,14.81,280,16.0,7.9,190
2023-01-10T08:00:00Z,,3.68,14.81,273,15.8,8.3,191
2023-01-10T09:00:00Z,,4.12,13.79,284,15.9,7.4,200
2023-01-10T10:00:00Z,,4.15,12.90,288,16.2,6.8,204
2023-01-10T11:00:00Z,,4.04,14.81,291,16.1,6.2,214
2023-01-10T12:00:00Z,,3.84,13.79,279,16.0,6.3,213
2023-01-10T13:00:00Z,,3.24,12.90,278,15.9,5.7,203
2023-01-10T14:00:00Z,,3.80,14.81,280,15.8,5.8,205
2023-01-10T15:00:00Z,,3.41,13.79,271,15.9,5.9,208
2023-01-10T16:00:00Z,,3.21,13.79,282,15.9,6.1,208
2023-01-10T17:00:00Z,,3.44,12.90,276,16.0,6.1,210
2023-01-10T18:00:00Z,,3.25,12.90,282,14.2,5.2,272
2023-01-10T19:00:00Z,,3.36,13.79,275,14.7,3.3,232
2023-01-10T20:00:00Z,,3.17,12.90,284,15.3,4.6,240
2023-01-10T21:00:00Z,,3.09,10.00,264,15.3,4.5,257
2023-01-10T22:00:00Z,,2.97,13.79,295,15.4,3.8,257
2023-01-10T23:00:00Z,,3.12,12.12,275,15.5,5.1,274
2023-01-11T00:00:00Z,,3.03,12.90,293,15.3,4.5,275
2023-01-11T01:00:00Z,,3.07,12.12,284,15.0,4.4,286
2023-01-11T02:00:00Z,,2.94,12.90,295,14.8,2.4,290
2023-01-11T03:00:00Z,,3.05,12.12,287,14.5,1.4,230
2023-01-11T04:00:00Z,,3.49,12.12,293,14.3,1.1,231
2023-01-11T05:00:00Z,,4.16,11.43,286,14.2,1.2,237
2023-01-11T06:00:00Z,,4.48,12.90,282,14.5,0.8,218
2023-01-11T07:00:00Z,,4.30,13.79,283,14.3,1.0,214
2023-01-11T08:00:00Z,,4.79,13.79,282,14.2,1.1,236
2023-01-11T09:00:00Z,,4.46,13.79,279,14.0,1.4,220
2023-01-11T10:00:00Z,,4.37,12.90,285,14.0,1.6,200
2023-01-11T11:00:00Z,,4.99,12.90,283,14.1,1.5,204
2023-01-11T12:00:00Z,,4.79,14.81,287,13.9,0.7,255
2023-01-11T13:00:00Z,,4.09,13.79,280,13.9,1.3,208
2023-01-11T14:00:00Z,,4.44,13.79,277,13.8,1.0,175
2023-01-11T15:00:00Z,,4.52,14.81,282,13.9,1.3,148
2023-01-11T16:00:00Z,,4.67,14.81,276,14.1,1.8,141
2023-01-11T17:00:00Z,,4.69,14.81,293,14.3,1.9,143
2023-01-11T18:00:00Z,,4.26,14.81,281,14.4,3.0,131
2023-01-11T19:00:00Z,,4.28,14.81,284,14.7,2.5,150
2023-01-11T20:00:00Z,,5.21,13.79,293,14.8,2.6,154
2023-01-11T21:00:00Z,,5.03,13.79,295,14.9,2.3,153
2023-01-11T22:00:00Z,,4.53,13.79,293,15.0,1.7,153
2023-01-11T23:00:00Z,,4.64,13.79,287,15.0,2.2,124
2023-01-12T00:00:00Z,,4.15,14.81,289,14.9,2.6,92
2023-01-12T01:00:00Z,,4.12,14.81,285,14.6,2.2,74
2023-01-12T02:00:00Z,,4.27,14.81,292,14.4,2.5,81
2023-01-12T03:00:00Z,,4.12,14.81,285,14.3,2.4,98
2023-01-12T04:00:00Z,,3.59,14.81,290,14.3,2.6,77
2023-01-12T05:00:00Z,,3.51,14.81,293,14.2,3.3,64
2023-01-12T06:00:00Z,,3.56,14.81,292,14.3,3.0,46
2023-01-12T07:00:00Z,,3.11,12.90,289,14.3,3.2,41
2023-01-12T08:00:00Z,,3.55,12.90,282,14.3,2.5,31
2023-01-12T09:00:00Z,,3.35,14.81,284,14.2,2.6,10
2023-01-12T10:00:00Z,,3.09,14.81,296,14.1,2.4,10
2023-01-12T11:00:00Z,,2.87,13.79,280,14.1,2.6,19
2023-01-12T12:00:00Z,,2.91,13.79,284,14.1,2.3,352
2023-01-12T13:00:00Z,,2.80,13.79,295,14.0,2.8,4
2023-01-12T14:00:00Z,,3.07,13.79,280,14.0,1.7,10
2023-01-12T15:00:00Z,,2.84,13.79,289,13.9,1.8,28
2023-01-12T16:00:00Z,,2.56,12.90,291,14.1,2.1,25
2023-01-12T17:00:00Z,,2.58,13.79,286,14.3,2.0,40
2023-01-12T18:00:00Z,,2.84,12.90,295,14.6,0.8,46
2023-01-12T19:00:00Z,,2.80,12.90,283,14.7,0.6,59
2023-01-12T20:00:00Z,,2.78,12.12,293,14.5,0.5,348
2023-01-12T21:00:00Z,,2.75,12.90,287,14.8,0.9,46
2023-01-12T22:00:00Z,,2.69,12.90,288,14.7,1.4,19
2023-01-12T23:00:00Z,,3.00,13.79,283,14.6,2.7,75
2023-01-13T00:00:00Z,,2.74,13.79,281,14.7,1.3,74
2023-01-13T01:00:00Z,,2.42,13.79,287,14.6,2.1,104
2023-01-13T02:00:00Z,,2.59,12.90,283,14.5,3.0,97
2023-01-13T03:00:00Z,,2.39,23.53,313,14.5,1.1,117
2023-01-13T04:00:00Z,,2.59,13.79,285,14.3,0.4,135
2023-01-13T05:00:00Z,,3.05,21.05,289,14.1,0.4,167
2023-01-13T06:00:00Z,,3.11,21.05,296,14.1,1.9,130
2023-01-13T07:00:00Z,,2.79,21.05,287,14.0,0.4,210
2023-01-13T08:00:00Z,,3.18,21.05,288,14.0,1.5,250
2023-01-13T09:00:00Z,,3.09,21.05,294,13.9,0.5,290
2023-01-13T10:00:00Z,,3.53,21.05,291,13.9,0.4,83
2023-01-13T11:00:00Z,,3.27,21.05,292,13.9,1.1,75
2023-01-13T12:00:00Z,,4.09,19.05,285,13.8,0.6,111
2023-01-13T13:00:00Z,,3.64,19.05,286,13.8,2.3,111
2023-01-13T14:00:00Z,,4.47,19.05,291,13.8,0.7,145
2023-01-13T15:00:00Z,,4.13,21.05,280,14.0,3.3,111
2023-01-13T16:00:00Z,,5.40,19.05,287,14.1,1.7,237
2023-01-13T17:00:00Z,,5.66,19.05,290,14.3,1.4,182
2023-01-13T18:00:00Z,,5.67,19.05,288,14.6,1.5,195
2023-01-13T19:00:00Z,,6.38,19.05,286,14.8,1.8,177
2023-01-13T20:00:00Z,,4.77,19.05,295,14.8,1.9,189
2023-01-13T21:00:00Z,,4.30,19.05,292,15.0,1.3,205
2023-01-13T22:00:00Z,,4.77,17.39,284,15.2,0.5,175
2023-01-13T23:00:00Z,,4.54,19.05,286,15.4,1.6,125
2023-01-14T00:00:00Z,,4.57,17.39,289,15.6,0.8,167
2023-01-14T01:00:00Z,,4.37,17.39,296,15.3,0.4,102
2023-01-14T02:00:00Z,,4.54,19.05,279,15.1,1.2,142
2023-01-14T03:00:00Z,,5.59,17.39,287,15.1,1.5,153
2023-01-14T04:00:00Z,,4.69,19.05,276,15.1,2.2,185
2023-01-14T05:00:00Z,,5.08,14.81,286,15.1,2.1,203
2023-01-14T06:00:00Z,,5.12,17.39,280,15.1,2.2,250
2023-01-14T07:00:00Z,,5.52,17.39,284,15.1,2.4,227
2023-01-14T08:00:00Z,,4.77,17.39,288,15.0,1.3,194
2023-01-14T09:00:00Z,,5.82,17.39,281,15.1,2.0,216
2023-01-14T10:00:00Z,,5.22,14.81,275,15.0,1.8,154
2023-01-14T11:00:00Z,,5.06,17.39,282,15.0,2.0,166
2023-01-14T12:00:00Z,,4.55,17.39,286,14.9,1.1,163
2023-01-14T13:00:00Z,,5.60,17.39,289,15.0,2.6,166
2023-01-14T14:00:00Z,,4.60,13.79,277,15.1,2.8,160
2023-01-14T15:00:00Z,,4.60,17.39,282,15.1,3.7,162
2023-01-14T16:00:00Z,,4.58,17.39,285,15.2,4.8,161
2023-01-14T17:00:00Z,,4.49,17.39,283,15.3,5.4,177
2023-01-14T18:00:00Z,,4.53,17.39,285,15.6,5.7,193
2023-01-14T19:00:00Z,,4.10,17.39,274,16.1,8.1,208
2023-01-14T20:00:00Z,,4.59,17.39,272,16.2,8.1,224
2023-01-14T21:00:00Z,,3.87,16.00,276,16.0,6.8,241
2023-01-14T22:00:00Z,,4.07,16.00,276,15.9,6.4,232
2023-01-14T23:00:00Z,,3.95,16.00,286,15.8,5.8,241
2023-01-15T00:00:00Z,,4.48,16.00,281,15.9,6.4,232
2023-01-15T01:00:00Z,,4.07,16.00,275,15.9,9.4,258
2023-01-15T02:00:00Z,,4.01,16.00,274,15.8,6.0,237
2023-01-15T03:00:00Z,,3.76,14.81,269,15.8,7.9,235
2023-01-15T04:00:00Z,,4.09,14.81,276,15.2,7.5,234
2023-01-15T05:00:00Z,,3.78,14.81,283,14.6,7.1,287
2023-01-15T06:00:00Z,,3.97,14.81,278,14.6,6.4,284
2023-01-15T07:00:00Z,,3.76,14.81,296,14.8,6.8,282
2023-01-15T08:00:00Z,,3.97,14.81,295,14.8,6.3,289
2023-01-15T09:00:00Z,,3.41,14.81,289,14.8,5.5,273
2023-01-15T10:00:00Z,,3.30,14.81,286,14.9,6.1,271
2023-01-15T11:00:00Z,,3.44,13.79,276,14.8,5.6,274
2023-01-15T12:00:00Z,,3.28,13.79,267,14.8,6.1,270
2023-01-15T13:00:00Z,,3.49,14.81,281,14.9,5.9,274
2023-01-15T14:00:00Z,,3.07,14.81,280,14.9,5.3,280
2023-01-15T15:00:00Z,,3.19,14.81,285,14.8,4.0,263
2023-01-15T16:00:00Z,,3.07,14.81,286,14.9,4.0,250
2023-01-15T17:00:00Z,,3.51,14.81,282,15.0,5.4,244
2023-01-15T18:00:00Z,,2.88,14.81,281,14.9,7.0,258
2023-01-15T19:00:00Z,,3.03,14.81,285,14.7,5.0,271
2023-01-15T20:00:00Z,,3.04,12.90,284,14.8,4.3,266
2023-01-15T21:00:00Z,,3.42,13.79,291,14.6,5.2,274
2023-01-15T22:00:00Z,,3.48,13.79,301,14.5,4.8,279
2023-01-15T23:00:00Z,,3.86,13.79,304,14.4,3.3,255
2023-01-16T00:00:00Z,,3.90,13.79,308,14.6,2.6,238
2023-01-16T01:00:00Z,,3.97,13.79,310,14.4,2.4,205
2023-01-16T02:00:00Z,,3.54,11.43,298,14.7,3.7,196
2023-01-16T03:00:00Z,,3.17,12.12,298,15.3,3.8,202
2023-01-16T04:00:00Z,,3.33,12.90,302,15.2,7.8,203
2023-01-16T05:00:00Z,,3.35,12.90,300,14.8,8.1,205
2023-01-16T06:00:00Z,,3.08,11.43,288,14.8,9.8,194
2023-01-16T07:00:00Z,,3.46,12.90,288,15.0,10.6,202
2023-01-16T08:00:00Z,,3.55,12.90,284,15.3,11.2,211
2023-01-16T09:00:00Z,,3.96,12.12,277,15.5,11.9,241
2023-01-16T10:00:00Z,,3.71,12.12,275,15.1,7.0,260
2023-01-16T11:00:00Z,,3.80,12.90,266,15.5,9.5,258
2023-01-16T12:00:00Z,,3.42,11.43,281,15.5,9.2,253
2023-01-16T13:00:00Z,,3.47,12.12,275,15.4,9.0,254
2023-01-16T14:00:00Z,,3.47,12.90,275,15.4,9.9,258
2023-01-16T15:00:00Z,,3.59,10.81,274,14.4,11.5,307
2023-01-16T16:00:00Z,,3.72,8.33,266,13.8,9.9,313
2023-01-16T17:00:00Z,,3.67,12.12,285,14.0,9.6,302
2023-01-16T18:00:00Z,,4.07,12.12,295,13.7,9.8,293
2023-01-16T19:00:00Z,,4.02,12.12,306,13.7,9.3,305
2023-01-16T20:00:00Z,,3.97,10.00,286,13.3,9.4,312
2023-01-16T21:00:00Z,,4.02,17.39,305,13.6,10.0,307
2023-01-16T22:00:00Z,,4.67,12.12,302,13.6,8.8,303
2023-01-16T23:00:00Z,,4.37,10.81,298,13.6,8.0,298
2023-01-17T00:00:00Z,,4.79,12.12,295,13.7,9.3,294
2023-01-17T01:00:00Z,,4.41,12.12,291,13.6,9.1,296
