timestamp_utc,wtmp,wvht,dpd,mwd,atmp,wspd,wdir
2023-01-07T22:00:00Z,,4.71,10.00,246,,15.8,275
2023-01-07T23:00:00Z,,4.68,8.33,257,,15.6,270
2023-01-08T00:00:00Z,,5.01,11.43,269,,17.5,272
2023-01-08T01:00:00Z,,5.37,10.81,261,,15.8,267
2023-01-08T02:00:00Z,,5.98,10.00,262,,15.0,273
2023-01-08T03:00:00Z,,5.64,11.43,271,,14.4,268
2023-01-08T04:00:00Z,,6.64,10.81,266,,15.6,259
2023-01-08T05:00:00Z,,7.41,11.43,265,,15.1,266
2023-01-08T06:00:00Z,,7.70,12.90,251,,14.1,268
2023-01-08T07:00:00Z,,7.29,12.90,253,,12.5,272
2023-01-08T08:00:00Z,,7.81,12.90,246,,14.3,269
2023-01-08T09:00:00Z,,6.96,12.90,258,,13.6,265
2023-01-08T10:00:00Z,,6.98,13.79,252,,11.9,271
2023-01-08T11:00:00Z,,6.58,13.79,261,,11.0,262
2023-01-08T12:00:00Z,,7.10,13.79,258,,9.5,270
2023-01-08T13:00:00Z,,6.73,13.79,279,,8.3,256
2023-01-08T14:00:00Z,,6.25,13.79,268,,8.3,262
2023-01-08T15:00:00Z,,5.75,12.90,270,,6.6,242
2023-01-08T16:00:00Z,,6.56,12.90,269,,4.8,224
2023-01-08T17:00:00Z,,5.55,13.79,272,,2.9,197
2023-01-08T18:00:00Z,,6.26,12.90,280,,3.7,199
2023-01-08T19:00:00Z,,5.24,12.90,267,,5.4,157
2023-01-08T20:00:00Z,,4.59,12.90,269,,8.0,157
2023-01-08T21:00:00Z,,4.60,12.90,264,,8.5,135
2023-01-08T22:00:00Z,,4.54,12.90,256,,11.4,177
2023-01-08T23:00:00Z,,4.75,12.90,258,,9.5,218
2023-01-09T00:00:00Z,,4.56,12.90,261,,9.7,232
2023-01-09T01:00:00Z,,4.25,12.12,273,,9.1,263
2023-01-09T02:00:00Z,,4.04,12.90,263,,9.6,263
2023-01-09T03:00:00Z,,3.77,12.12,274,,10.0,273
2023-01-09T04:00:00Z,,3.68,12.12,280,,14.1,270
2023-01-09T05:00:00Z,,4.22,10.81,270,,14.4,261
2023-01-09T06:00:00Z,,4.63,11.43,260,,12.5,268
2023-01-09T07:00:00Z,,4.80,11.43,271,,13.3,252
2023-01-09T08:00:00Z,,4.68,12.12,244,,13.0,245
2023-01-09T09:00:00Z,,5.02,10.81,265,,13.1,254
2023-01-09T10:00:00Z,,4.64,11.43,264,,10.0,245
2023-01-09T11:00:00Z,,5.00,11.43,259,,11.7,234
2023-01-09T12:00:00Z,,4.64,11.43,261,,12.7,203
2023-01-09T13:00:00Z,,4.95,10.81,253,,10.5,206
2023-01-09T14:00:00Z,,4.72,12.12,265,,12.8,248
2023-01-09T15:00:00Z,,5.05,12.12,257,,8.3,241
2023-01-09T16:00:00Z,,5.70,12.12,261,,9.8,245
2023-01-09T17:00:00Z,,5.32,13.79,256,,11.5,231
2023-01-09T18:00:00Z,,6.02,12.90,252,,10.1,233
2023-01-09T19:00:00Z,,5.59,12.12,259,,12.0,237
2023-01-09T20:00:00Z,,6.46,13.79,256,,12.8,245
2023-01-09T21:00:00Z,,6.04,13.79,255,,13.2,239
2023-01-09T22:00:00Z,,5.99,12.90,257,,13.3,251
2023-01-09T23:00:00Z,,6.29,14.81,264,,14.6,255
2023-01-10T00:00:00Z,,7.14,13.79,259,,15.5,260
2023-01-10T01:00:00Z,,6.92,13.79,262,,13.9,258
2023-01-10T02:00:00Z,,6.67,13.79,270,,14.7,269
2023-01-10T03:00:00Z,,6.74,12.12,266,,15.8,270
2023-01-10T04:00:00Z,,6.55,13.79,268,,14.7,278
2023-01-10T05:00:00Z,,6.48,13.79,267,,15.5,276
2023-01-10T06:00:00Z,,6.46,14.81,276,,15.0,272
2023-01-10T07:00:00Z,,6.85,13.79,268,,15.4,275
2023-01-10T08:00:00Z,,6.90,13.79,269,,14.0,290
2023-01-10T09:00:00Z,,6.63,13.79,271,,13.8,275
2023-01-10T10:00:00Z,,6.14,13.79,263,,13.4,279
2023-01-10T11:00:00Z,,5.70,13.79,270,,12.1,278
2023-01-10T12:00:00Z,,5.65,13.79,277,,12.2,289
2023-01-10T13:00:00Z,,5.95,13.79,266,,10.5,281
2023-01-10T14:00:00Z,,6.08,12.90,265,,9.7,283
2023-01-10T15:00:00Z,,5.65,13.79,256,,10.2,269
2023-01-10T16:00:00Z,,4.77,12.90,260,,8.6,260
2023-01-10T17:00:00Z,,5.33,12.90,255,,6.2,258
2023-01-10T18:00:00Z,,4.85,12.90,256,,5.9,222
2023-01-10T19:00:00Z,,5.09,12.12,252,,6.0,194
2023-01-10T20:00:00Z,,4.76,10.81,253,,6.9,169
2023-01-10T21:00:00Z,,4.29,13.79,259,,8.1,160
2023-01-10T22:00:00Z,,3.73,12.90,265,,9.8,148
2023-01-10T23:00:00Z,,4.60,12.90,254,,10.8,140
2023-01-11T00:00:00Z,,3.99,14.81,264,,11.9,135
2023-01-11T01:00:00Z,,3.97,13.79,257,,12.9,140
2023-01-11T02:00:00Z,,3.42,12.90,247,,13.2,142
2023-01-11T03:00:00Z,,3.73,13.79,260,,10.8,154
2023-01-11T04:00:00Z,,3.57,13.79,248,,7.2,212
2023-01-11T05:00:00Z,,3.39,13.79,253,,7.3,217
2023-01-11T06:00:00Z,,3.31,14.81,267,,6.9,208
2023-01-11T07:00:00Z,,3.81,13.79,256,,8.2,199
2023-01-11T08:00:00Z,,3.41,12.12,250,,10.1,199
2023-01-11T09:00:00Z,,3.41,12.90,264,,9.6,206
2023-01-11T10:00:00Z,,3.70,13.79,253,,9.2,199
2023-01-11T11:00:00Z,,3.49,12.90,256,,10.1,204
2023-01-11T12:00:00Z,,3.77,12.90,256,,10.8,190
2023-01-11T13:00:00Z,,3.53,12.12,248,,9.0,197
2023-01-11T14:00:00Z,,3.53,11.43,247,,11.6,198
2023-01-11T15:00:00Z,,3.73,12.12,248,,9.8,197
2023-01-11T16:00:00Z,,3.14,12.12,254,,8.9,184
2023-01-11T17:00:00Z,,3.43,12.12,256,,9.4,196
2023-01-11T18:00:00Z,,3.91,9.09,214,,11.3,182
2023-01-11T19:00:00Z,,3.53,9.09,206,,10.2,185
2023-01-11T20:00:00Z,,3.83,11.43,231,,10.0,184
2023-01-11T21:00:00Z,,4.34,10.81,221,,9.1,187
2023-01-11T22:00:00Z,,4.46,10.81,223,,10.6,185
2023-01-11T23:00:00Z,,5.46,12.90,239,,11.1,182
2023-01-12T00:00:00Z,,7.02,21.05,254,,9.4,179
2023-01-12T01:00:00Z,,8.09,16.00,241,,10.9,190
2023-01-12T02:00:00Z,,8.28,19.05,238,,11.9,191
2023-01-12T03:00:00Z,,8.27,16.00,235,,10.9,195
2023-01-12T04:00:00Z,,9.03,19.05,242,,11.0,193
2023-01-12T05:00:00Z,,8.49,19.05,233,,9.5,182
2023-01-12T06:00:00Z,,8.48,19.05,235,,11.0,181
2023-01-12T07:00:00Z,,9.39,19.05,248,,9.7,178
2023-01-12T08:00:00Z,,8.48,17.39,245,,9.5,186
2023-01-12T09:00:00Z,,8.46,19.05,235,,10.8,178
2023-01-12T10:00:00Z,,8.46,19.05,245,,11.3,179
2023-01-12T11:00:00Z,,7.91,17.39,248,,10.3,187
2023-01-12T12:00:00Z,,8.78,19.05,244,,9.8,191
2023-01-12T13:00:00Z,,7.96,19.05,252,,8.8,175
2023-01-12T14:00:00Z,,7.32,19.05,256,,7.1,172
2023-01-12T15:00:00Z,,7.50,17.39,257,,8.1,183
2023-01-12T16:00:00Z,,7.14,17.39,249,,5.2,208
2023-01-12T17:00:00Z,,7.70,17.39,252,,6.2,198
2023-01-12T18:00:00Z,,6.83,17.39,241,,6.7,196
2023-01-12T19:00:00Z,,7.07,17.39,248,,7.2,191
2023-01-12T20:00:00Z,,6.91,17.39,249,,6.3,187
2023-01-12T21:00:00Z,,7.26,17.39,244,,6.5,198
2023-01-12T22:00:00Z,,7.24,17.39,248,,5.9,205
2023-01-12T23:00:00Z,,6.08,17.39,245,,5.4,222
2023-01-13T00:00:00Z,,7.30,16.00,243,,5.5,227
2023-01-13T01:00:00Z,,6.19,17.39,253,,6.3,233
2023-01-13T02:00:00Z,,5.65,16.00,252,,6.1,237
2023-01-13T03:00:00Z,,6.15,16.00,253,,6.8,252
2023-01-13T04:00:00Z,,6.14,16.00,246,,7.2,252
2023-01-13T05:00:00Z,,5.66,16.00,252,,6.7,254
2023-01-13T06:00:00Z,,5.25,16.00,257,,6.2,239
2023-01-13T07:00:00Z,,5.11,16.00,268,,5.8,245
2023-01-13T08:00:00Z,,5.55,16.00,267,,7.5,245
2023-01-13T09:00:00Z,,5.13,16.00,265,,7.2,236
2023-01-13T10:00:00Z,,5.04,16.00,259,,7.2,240
2023-01-13T11:00:00Z,,5.29,14.81,264,,7.0,237
2023-01-13T12:00:00Z,,4.75,14.81,262,,7.7,237
2023-01-13T13:00:00Z,,4.95,16.00,252,,6.4,226
2023-01-13T14:00:00Z,,4.85,14.81,265,,8.2,232
2023-01-13T15:00:00Z,,5.00,12.90,246,,7.2,224
2023-01-13T16:00:00Z,,4.92,13.79,246,,7.4,251
2023-01-13T17:00:00Z,,4.86,14.81,247,,5.1,209
2023-01-13T18:00:00Z,,4.79,13.79,248,,7.9,202
2023-01-13T19:00:00Z,,4.70,12.90,250,,8.8,200
2023-01-13T20:00:00Z,,4.26,13.79,245,,8.2,185
2023-01-13T21:00:00Z,,4.49,14.81,249,,9.6,165
2023-01-13T22:00:00Z,,4.21,11.43,246,,8.4,162
2023-01-13T23:00:00Z,,4.70,13.79,248,,12.3,225
2023-01-14T00:00:00Z,,4.84,10.81,250,,12.7,218
2023-01-14T01:00:00Z,,4.27,9.09,240,,10.6,260
2023-01-14T02:00:00Z,,4.64,12.90,271,,16.7,274
2023-01-14T03:00:00Z,,5.42,10.81,256,,17.7,315
2023-01-14T04:00:00Z,,5.01,10.81,251,,13.6,308
2023-01-14T05:00:00Z,,4.84,10.81,247,,13.2,302
2023-01-14T06:00:00Z,,4.79,10.81,245,,12.0,289
2023-01-14T07:00:00Z,,4.53,11.43,261,,11.1,292
2023-01-14T08:00:00Z,,4.46,12.90,274,,9.7,285
2023-01-14T09:00:00Z,,4.17,10.81,252,,10.3,271
2023-01-14T10:00:00Z,,4.32,11.43,252,,12.6,276
2023-01-14T11:00:00Z,,4.72,11.43,250,,11.3,270
2023-01-14T12:00:00Z,,4.55,10.81,244,,11.2,283
2023-01-14T13:00:00Z,,4.56,10.81,241,,11.6,282
2023-01-14T14:00:00Z,,4.34,10.81,247,,13.1,282
2023-01-14T15:00:00Z,,4.29,10.81,257,,12.3,286
2023-01-14T16:00:00Z,,4.44,11.43,255,,12.4,294
2023-01-14T17:00:00Z,,4.77,11.43,260,,12.8,293
2023-01-14T18:00:00Z,,5.35,10.81,259,,13.4,303
2023-01-14T19:00:00Z,,4.85,10.00,259,,13.2,300
2023-01-14T20:00:00Z,,4.37,10.81,252,,12.3,294
2023-01-14T21:00:00Z,,4.62,10.00,260,,12.0,292
2023-01-14T22:00:00Z,,4.44,10.81,271,,11.4,299
2023-01-14T23:00:00Z,,4.52,10.00,283,,10.1,305
2023-01-15T00:00:00Z,,4.37,10.81,273,,9.5,303
2023-01-15T01:00:00Z,,4.26,10.81,265,,8.5,291
2023-01-15T02:00:00Z,,4.17,10.81,269,,7.8,293
2023-01-15T03:00:00Z,,4.40,10.81,257,,6.9,289
2023-01-15T04:00:00Z,,4.71,19.05,290,,5.9,275
2023-01-15T05:00:00Z,,4.65,19.05,259,,5.0,282
2023-01-15T06:00:00Z,,4.31,17.39,248,,4.8,265
2023-01-15T07:00:00Z,,4.81,10.81,253,,3.9,243
2023-01-15T08:00:00Z,,4.50,10.81,251,,3.2,219
2023-01-15T09:00:00Z,,4.25,19.05,246,,3.8,192
2023-01-15T10:00:00Z,,3.76,10.81,260,,4.1,172
2023-01-15T11:00:00Z,,4.24,19.05,282,,4.5,185
2023-01-15T12:00:00Z,,3.59,19.05,256,,5.2,198
2023-01-15T13:00:00Z,,3.37,19.05,282,,5.0,202
2023-01-15T14:00:00Z,,3.72,19.05,274,,4.1,185
2023-01-15T15:00:00Z,,3.72,10.81,276,,3.4,209
2023-01-15T16:00:00Z,,3.57,17.39,280,,3.1,201
2023-01-15T17:00:00Z,,3.56,17.39,293,,4.0,228
2023-01-15T18:00:00Z,,3.59,16.00,279,,6.4,233
2023-01-15T19:00:00Z,,3.51,16.00,280,,9.6,296
2023-01-15T20:00:00Z,,3.32,16.00,284,,11.9,295
2023-01-15T21:00:00Z,,3.50,16.00,275,,12.1,293
2023-01-15T22:00:00Z,,3.94,16.00,273,,14.4,297
2023-01-15T23:00:00Z,,3.92,16.00,276,,12.7,288
2023-01-16T00:00:00Z,,4.29,14.81,278,,12.2,287
2023-01-16T01:00:00Z,,4.07,9.09,270,,11.8,284
2023-01-16T02:00:00Z,,4.61,14.81,293,,13.0,288
2023-01-16T03:00:00Z,,4.39,9.09,263,,12.6,284
2023-01-16T04:00:00Z,,4.99,14.81,280,,12.7,288
2023-01-16T05:00:00Z,,5.22,10.00,268,,13.0,291
2023-01-16T06:00:00Z,,4.92,10.81,262,,13.8,291
2023-01-16T07:00:00Z,,5.43,10.81,254,,12.9,288
2023-01-16T08:00:00Z,,5.33,11.43,272,,13.9,288
2023-01-16T09:00:00Z,,5.55,11.43,275,,13.2,290
2023-01-16T10:00:00Z,,6.42,11.43,276,,14.3,295
2023-01-16T11:00:00Z,,5.79,10.81,271,,13.5,296
2023-01-16T12:00:00Z,,5.37,11.43,283,,12.7,296
2023-01-16T13:00:00Z,,5.69,12.90,290,,10.9,295
2023-01-16T14:00:00Z,,5.52,13.79,292,,10.3,298
2023-01-16T15:00:00Z,,5.56,12.12,286,,9.9,294
2023-01-16T16:00:00Z,,4.64,12.90,282,,7.7,290
2023-01-16T17:00:00Z,,5.49,11.43,280,,9.1,280
2023-01-16T18:00:00Z,,5.40,11.43,263,,9.5,276
2023-01-16T19:00:00Z,,5.14,11.43,276,,8.8,277
2023-01-16T20:00:00Z,,4.84,10.81,274,,7.3,265
2023-01-16T21:00:00Z,,4.59,11.43,270,,8.3,266
2023-01-16T22:00:00Z,,3.93,10.81,273,,8.5,265
2023-01-16T23:00:00Z,,4.45,12.90,280,,7.9,264
2023-01-17T00:00:00Z,,4.39,10.81,282,,8.0,261
2023-01-17T01:00:00Z,,3.91,13.79,279,,7.2,258
2023-01-17T02:00:00Z,,3.87,11.43,273,,8.1,251
2023-01-17T03:00:00Z,,4.05,12.90,282,,6.7,249
2023-01-17T04:00:00Z,,3.61,14.81,271,,7.4,241
2023-01-17T05:00:00Z,,3.99,12.90,275,,7.4,240
2023-01-17T06:00:00Z,,3.54,12.90,282,,6.2,239
2023-01-17T07:00:00Z,,3.34,13.79,280,,6.6,239
2023-01-17T08:00:00Z,,3.43,13.79,273,,7.2,237
2023-01-17T09:00:00Z,,3.40,12.90,263,,7.7,227
2023-01-17T10:00:00Z,,3.28,12.12,265,,8.0,229
2023-01-17T11:00:00Z,,3.35,12.90,263,,8.4,225
2023-01-17T12:00:00Z,,3.41,12.90,264,,8.8,218
2023-01-17T13:00:00Z,,3.57,12.12,269,,9.8,215
2023-01-17T14:00:00Z,,3.49,11.43,271,,9.3,217
2023-01-17T15:00:00Z,,3.77,12.90,272,,11.1,207
2023-01-17T16:00:00Z,,3.77,12.90,270,,11.6,209
2023-01-17T17:00:00Z,,3.83,12.90,270,,10.7,213
2023-01-17T18:00:00Z,,4.20,12.90,265,,11.5,221
2023-01-17T19:00:00Z,,4.49,12.12,275,,11.5,218
2023-01-17T20:00:00Z,,4.77,12.12,269,,12.7,223
2023-01-17T21:00:00Z,,4.40,10.81,268,,11.6,223
2023-01-17T22:00:00Z,,4.63,13.79,271,,13.5,228
2023-01-17T23:00:00Z,,4.72,13.79,269,,13.9,225
2023-01-18T00:00:00Z,,4.95,14.81,270,,11.0,289
2023-01-18T01:00:00Z,,4.58,12.90,282,,10.2,264
2023-01-18T02:00:00Z,,4.73,12.90,278,,9.6,257
2023-01-18T03:00:00Z,,4.95,12.90,268,,9.0,287
2023-01-18T04:00:00Z,,5.67,13.79,285,,9.4,284
2023-01-18T05:00:00Z,,5.42,13.79,282,,7.8,284
2023-01-18T06:00:00Z,,5.29,14.81,287,,8.8,280
2023-01-18T07:00:00Z,,5.17,14.81,290,,7.9,275
2023-01-18T08:00:00Z,,5.34,14.81,270,,8.9,297
2023-01-18T09:00:00Z,,4.62,16.00,272,,8.7,281
2023-01-18T10:00:00Z,,4.86,14.81,273,,8.9,281
2023-01-18T11:00:00Z,,4.65,13.79,272,,6.2,290
2023-01-18T12:00:00Z,,4.83,14.81,276,,7.7,279
2023-01-18T13:00:00Z,,4.94,14.81,285,,8.2,289
