timestamp_utc,wtmp,wvht,dpd,mwd,atmp,wspd,wdir
2023-01-07T10:00:00Z,14.2,5.90,14.81,283,13.5,6.1,191
2023-01-07T11:00:00Z,14.2,6.13,14.81,280,13.6,6.1,180
2023-01-07T12:00:00Z,14.2,5.84,14.81,285,13.7,6.5,171
2023-01-07T13:00:00Z,14.2,6.34,14.81,281,13.6,8.2,158
2023-01-07T14:00:00Z,14.2,5.32,14.81,289,13.9,8.9,154
2023-01-07T15:00:00Z,14.3,4.81,14.81,278,13.9,9.2,154
2023-01-07T16:00:00Z,14.3,4.80,13.79,280,13.9,10.0,142
2023-01-07T17:00:00Z,14.2,4.31,13.79,279,13.9,10.9,147
2023-01-07T18:00:00Z,14.3,4.39,13.79,279,14.0,12.2,136
2023-01-07T19:00:00Z,14.3,3.95,13.79,291,14.0,11.8,150
2023-01-07T20:00:00Z,14.3,4.18,14.81,279,14.4,10.6,172
2023-01-07T21:00:00Z,14.2,4.31,13.79,279,14.0,10.5,163
2023-01-07T22:00:00Z,14.2,3.78,13.79,291,14.9,12.8,215
2023-01-07T23:00:00Z,14.2,3.97,13.79,295,14.4,11.4,230
2023-01-08T00:00:00Z,14.2,4.01,13.79,274,14.0,11.6,238
2023-01-08T01:00:00Z,14.2,4.20,12.12,275,14.1,12.5,237
2023-01-08T02:00:00Z,14.2,4.56,12.90,274,13.3,13.4,244
2023-01-08T03:00:00Z,14.2,4.09,12.12,264,12.9,11.3,249
2023-01-08T04:00:00Z,14.1,4.11,12.90,279,12.5,11.8,258
2023-01-08T05:00:00Z,14.1,4.09,9.09,242,13.0,12.9,253
2023-01-08T06:00:00Z,14.1,4.77,10.00,242,13.8,14.2,268
2023-01-08T07:00:00Z,14.1,5.29,11.43,267,13.5,12.2,265
2023-01-08T08:00:00Z,14.1,5.03,9.09,252,13.9,12.9,260
2023-01-08T09:00:00Z,14.2,4.74,12.90,271,13.7,12.1,262
2023-01-08T10:00:00Z,14.2,5.35,10.00,245,14.0,12.9,253
2023-01-08T11:00:00Z,14.2,6.07,12.90,271,14.0,11.5,246
2023-01-08T12:00:00Z,14.2,5.53,12.90,277,13.5,11.2,233
2023-01-08T13:00:00Z,14.1,5.57,12.12,269,14.1,10.3,243
2023-01-08T14:00:00Z,14.1,5.47,12.90,269,14.0,9.5,237
2023-01-08T15:00:00Z,14.2,4.98,12.90,266,14.1,8.8,233
2023-01-08T16:00:00Z,14.3,5.27,13.79,265,14.2,8.6,217
2023-01-08T17:00:00Z,14.3,5.76,12.90,274,14.0,8.0,200
2023-01-08T18:00:00Z,14.4,5.02,13.79,269,14.1,8.8,186
2023-01-08T19:00:00Z,14.4,5.76,12.90,267,14.2,10.1,177
2023-01-08T20:00:00Z,14.4,5.51,13.79,264,14.3,10.4,173
2023-01-08T21:00:00Z,14.4,5.44,13.79,262,14.3,12.6,164
2023-01-08T22:00:00Z,14.4,5.43,13.79,269,13.9,11.9,162
2023-01-08T23:00:00Z,14.4,5.27,13.79,270,13.8,9.9,156
2023-01-09T00:00:00Z,14.4,5.17,13.79,269,13.5,10.2,158
2023-01-09T01:00:00Z,14.4,5.14,12.90,276,13.9,11.6,149
2023-01-09T02:00:00Z,14.4,5.74,13.79,277,14.0,13.2,160
2023-01-09T03:00:00Z,14.3,5.49,12.90,276,13.9,13.8,154
2023-01-09T04:00:00Z,14.3,5.41,14.81,285,13.7,9.4,157
2023-01-09T05:00:00Z,14.3,4.61,13.79,274,14.1,4.8,225
2023-01-09T06:00:00Z,14.2,,,,14.0,9.3,271
2023-01-09T07:00:00Z,14.2,4.85,13.79,275,14.0,12.5,261
2023-01-09T08:00:00Z,14.2,4.99,13.79,281,14.2,15.0,264
2023-01-09T09:00:00Z,14.2,4.90,13.79,271,14.2,12.7,254
2023-01-09T10:00:00Z,14.1,5.06,13.79,288,13.2,12.5,261
2023-01-09T11:00:00Z,14.0,5.00,13.79,295,13.7,12.9,258
2023-01-09T12:00:00Z,13.9,5.08,13.79,283,13.7,12.0,258
2023-01-09T13:00:00Z,13.9,5.11,9.09,250,13.8,11.2,251
2023-01-09T14:00:00Z,13.9,5.43,12.90,287,13.9,10.8,245
2023-01-09T15:00:00Z,13.8,5.41,12.90,286,14.0,10.0,240
2023-01-09T16:00:00Z,13.8,4.93,12.12,280,14.0,10.7,234
2023-01-09T17:00:00Z,13.8,4.83,12.90,276,14.1,10.2,211
2023-01-09T18:00:00Z,13.8,4.77,10.00,270,14.2,10.0,202
2023-01-09T19:00:00Z,13.8,5.02,12.12,280,14.2,11.3,195
2023-01-09T20:00:00Z,13.8,5.52,12.12,282,14.2,11.4,197
2023-01-09T21:00:00Z,13.8,4.93,10.81,274,14.4,11.2,190
2023-01-09T22:00:00Z,13.8,5.01,12.12,279,14.3,11.2,180
2023-01-09T23:00:00Z,13.8,4.53,12.12,280,14.3,11.2,173
2023-01-10T00:00:00Z,13.7,,,,14.5,11.4,164
2023-01-10T01:00:00Z,13.7,5.20,12.12,278,14.4,12.1,155
2023-01-10T02:00:00Z,13.6,5.17,12.90,274,10.4,11.2,189
2023-01-10T03:00:00Z,13.6,5.47,12.90,274,11.6,10.0,172
2023-01-10T04:00:00Z,13.6,5.09,12.90,270,12.8,11.7,205
2023-01-10T05:00:00Z,13.6,5.13,12.90,273,11.9,8.9,236
2023-01-10T06:00:00Z,13.7,5.04,12.12,276,12.9,9.9,244
2023-01-10T07:00:00Z,13.7,4.63,13.79,277,11.3,12.4,278
2023-01-10T08:00:00Z,13.7,5.85,12.12,273,11.6,16.1,286
2023-01-10T09:00:00Z,13.7,5.53,9.09,267,12.7,15.3,277
2023-01-10T10:00:00Z,13.7,5.71,13.79,274,12.5,15.0,282
2023-01-10T11:00:00Z,13.7,5.82,12.12,278,13.0,14.9,274
2023-01-10T12:00:00Z,13.7,6.35,11.43,264,13.1,16.7,272
2023-01-10T13:00:00Z,13.7,6.85,10.81,281,12.7,15.2,265
2023-01-10T14:00:00Z,13.7,6.61,12.90,272,13.0,14.8,267
2023-01-10T15:00:00Z,13.7,7.12,11.43,279,13.3,14.5,273
2023-01-10T16:00:00Z,13.7,6.81,13.79,276,13.1,14.0,270
2023-01-10T17:00:00Z,13.7,6.86,13.79,278,13.3,14.0,262
2023-01-10T18:00:00Z,13.7,6.40,13.79,283,13.5,13.5,265
2023-01-10T19:00:00Z,13.7,6.92,13.79,272,13.0,13.2,264
2023-01-10T20:00:00Z,13.7,7.02,13.79,280,13.6,12.6,264
2023-01-10T21:00:00Z,13.7,6.91,14.81,283,13.8,12.3,260
2023-01-10T22:00:00Z,13.7,6.06,14.81,285,13.7,9.9,256
2023-01-10T23:00:00Z,13.7,5.59,13.79,282,13.8,9.0,244
2023-01-11T00:00:00Z,13.7,5.78,16.00,287,13.8,7.6,236
2023-01-11T01:00:00Z,13.6,5.50,13.79,287,13.9,7.8,229
2023-01-11T02:00:00Z,13.6,5.33,13.79,284,13.8,7.9,209
2023-01-11T03:00:00Z,13.5,5.05,12.90,278,13.6,9.7,205
2023-01-11T04:00:00Z,13.5,5.55,14.81,288,13.2,8.8,193
2023-01-11T05:00:00Z,13.5,4.97,13.79,286,12.8,9.0,166
2023-01-11T06:00:00Z,13.4,4.76,14.81,277,13.1,12.8,175
2023-01-11T07:00:00Z,13.4,4.81,13.79,283,14.1,11.9,182
2023-01-11T08:00:00Z,13.4,4.74,13.79,278,14.6,12.7,178
2023-01-11T09:00:00Z,13.5,4.50,13.79,276,14.9,11.3,209
2023-01-11T10:00:00Z,13.6,4.48,13.79,270,14.9,10.3,215
2023-01-11T11:00:00Z,13.7,4.02,12.90,281,15.3,10.8,211
2023-01-11T12:00:00Z,13.8,4.13,12.90,278,15.1,11.3,203
2023-01-11T13:00:00Z,13.8,4.83,13.79,273,15.2,11.4,193
2023-01-11T14:00:00Z,13.8,4.46,12.90,274,15.6,12.7,193
2023-01-11T15:00:00Z,13.8,4.65,13.79,267,15.6,11.8,199
2023-01-11T16:00:00Z,13.8,4.49,12.12,270,15.9,12.6,202
2023-01-11T17:00:00Z,13.6,4.85,9.09,247,15.5,11.7,212
2023-01-11T18:00:00Z,13.3,4.82,9.09,239,15.3,12.7,222
2023-01-11T19:00:00Z,13.3,4.64,12.12,272,15.2,11.6,197
2023-01-11T20:00:00Z,13.3,4.41,13.79,273,14.7,11.1,179
2023-01-11T21:00:00Z,13.3,3.84,9.09,245,14.7,11.2,174
2023-01-11T22:00:00Z,13.8,4.07,13.79,266,14.1,9.6,183
2023-01-11T23:00:00Z,13.9,4.22,10.00,247,14.2,6.7,165
2023-01-12T00:00:00Z,14.0,4.26,10.81,244,15.4,13.5,178
2023-01-12T01:00:00Z,14.0,,,,15.4,13.7,175
2023-01-12T02:00:00Z,14.0,4.97,10.00,235,15.7,14.4,190
2023-01-12T03:00:00Z,14.0,4.58,10.81,244,15.0,7.7,221
2023-01-12T04:00:00Z,14.0,4.28,10.81,254,14.4,6.4,197
2023-01-12T05:00:00Z,14.0,4.43,10.81,251,14.4,10.5,166
2023-01-12T06:00:00Z,14.0,4.60,12.12,258,14.4,11.9,179
2023-01-12T07:00:00Z,14.1,4.33,10.81,245,14.5,10.0,173
2023-01-12T08:00:00Z,14.1,4.41,10.00,236,14.6,10.4,167
2023-01-12T09:00:00Z,14.1,4.79,23.53,266,15.1,11.7,166
2023-01-12T10:00:00Z,14.1,5.14,23.53,292,15.5,11.5,177
2023-01-12T11:00:00Z,14.1,5.95,21.05,257,15.5,11.6,172
2023-01-12T12:00:00Z,14.1,6.20,21.05,266,15.2,10.7,171
2023-01-12T13:00:00Z,14.1,6.51,21.05,269,15.0,10.8,174
2023-01-12T14:00:00Z,14.1,7.33,19.05,270,15.0,11.0,184
2023-01-12T15:00:00Z,14.1,7.39,16.00,269,14.7,9.2,182
2023-01-12T16:00:00Z,14.1,7.05,19.05,276,14.6,6.2,195
2023-01-12T17:00:00Z,14.1,6.57,19.05,283,14.5,5.4,198
2023-01-12T18:00:00Z,14.1,6.52,17.39,278,14.1,5.2,170
2023-01-12T19:00:00Z,14.1,6.84,19.05,280,14.1,7.2,181
2023-01-12T20:00:00Z,14.2,6.44,14.81,275,13.6,7.1,188
2023-01-12T21:00:00Z,14.2,7.38,17.39,281,13.4,5.9,185
2023-01-12T22:00:00Z,14.2,6.64,19.05,278,13.9,6.1,181
2023-01-12T23:00:00Z,14.2,6.53,17.39,276,13.7,8.0,184
2023-01-13T00:00:00Z,14.2,6.21,17.39,272,13.8,8.5,178
2023-01-13T01:00:00Z,14.2,6.66,19.05,280,13.9,8.2,178
2023-01-13T02:00:00Z,14.2,6.37,14.81,278,14.0,7.7,180
2023-01-13T03:00:00Z,14.2,7.13,19.05,265,14.1,7.3,184
2023-01-13T04:00:00Z,14.2,6.39,19.05,272,14.2,8.1,188
2023-01-13T05:00:00Z,14.2,6.41,19.05,277,14.2,8.4,188
2023-01-13T06:00:00Z,14.2,6.83,19.05,277,14.3,9.1,183
2023-01-13T07:00:00Z,14.2,5.99,19.05,277,14.4,9.4,188
2023-01-13T08:00:00Z,14.2,6.57,19.05,277,14.4,9.8,183
2023-01-13T09:00:00Z,14.2,6.77,17.39,276,14.3,11.4,209
2023-01-13T10:00:00Z,14.2,6.14,17.39,271,14.0,10.0,206
2023-01-13T11:00:00Z,14.2,6.53,17.39,275,14.0,9.7,208
2023-01-13T12:00:00Z,14.2,6.40,17.39,279,14.1,8.6,220
2023-01-13T13:00:00Z,14.2,6.05,16.00,279,14.2,8.7,225
2023-01-13T14:00:00Z,14.2,5.35,16.00,274,14.0,8.3,236
2023-01-13T15:00:00Z,14.2,5.36,17.39,278,14.2,8.5,235
2023-01-13T16:00:00Z,14.2,5.60,17.39,280,14.2,7.7,225
2023-01-13T17:00:00Z,14.2,,,,14.0,7.8,211
2023-01-13T18:00:00Z,14.1,5.60,14.81,275,14.1,8.6,213
2023-01-13T19:00:00Z,14.1,5.49,16.00,279,14.2,8.9,212
2023-01-13T20:00:00Z,14.1,6.15,14.81,276,14.2,8.3,207
2023-01-13T21:00:00Z,14.0,5.36,16.00,281,14.0,9.0,199
2023-01-13T22:00:00Z,14.0,5.38,16.00,280,14.1,8.8,204
2023-01-13T23:00:00Z,13.9,4.74,14.81,275,13.9,10.7,210
2023-01-14T00:00:00Z,13.8,4.73,13.79,264,13.2,10.2,224
2023-01-14T01:00:00Z,13.8,5.10,16.00,271,13.1,9.0,205
2023-01-14T02:00:00Z,13.8,4.57,14.81,277,13.5,10.1,197
2023-01-14T03:00:00Z,13.7,4.95,14.81,268,13.7,11.2,190
2023-01-14T04:00:00Z,13.7,4.86,16.00,266,13.7,12.0,186
2023-01-14T05:00:00Z,13.6,5.24,14.81,274,13.5,12.5,186
2023-01-14T06:00:00Z,13.6,5.16,12.90,258,13.3,12.8,194
2023-01-14T07:00:00Z,13.6,5.34,14.81,273,14.3,13.1,226
2023-01-14T08:00:00Z,13.5,5.24,14.81,276,14.5,12.4,248
2023-01-14T09:00:00Z,13.3,5.15,14.81,272,13.9,13.5,250
2023-01-14T10:00:00Z,13.3,5.41,13.79,277,14.5,15.1,247
2023-01-14T11:00:00Z,13.4,5.97,10.00,255,13.9,15.1,254
2023-01-14T12:00:00Z,13.4,5.88,13.79,278,13.5,13.7,265
2023-01-14T13:00:00Z,13.4,6.06,12.12,275,13.7,14.0,266
2023-01-14T14:00:00Z,13.5,6.26,10.81,272,13.7,14.6,275
2023-01-14T15:00:00Z,13.6,6.16,13.79,275,13.7,13.8,278
2023-01-14T16:00:00Z,13.6,5.73,11.43,273,12.9,12.4,279
2023-01-14T17:00:00Z,13.5,6.29,12.90,296,13.8,12.2,275
2023-01-14T18:00:00Z,13.6,6.02,13.79,285,13.6,10.3,271
2023-01-14T19:00:00Z,13.6,6.19,12.12,279,11.0,8.3,280
2023-01-14T20:00:00Z,13.7,5.93,10.81,277,13.3,11.1,262
2023-01-14T21:00:00Z,13.7,6.15,12.90,282,13.1,10.4,280
2023-01-14T22:00:00Z,13.7,5.69,12.12,279,12.2,10.7,286
2023-01-14T23:00:00Z,13.6,5.49,12.90,283,13.5,12.2,288
2023-01-15T00:00:00Z,13.6,5.33,12.90,283,13.4,12.5,289
2023-01-15T01:00:00Z,13.6,4.94,12.90,269,13.4,13.0,289
2023-01-15T02:00:00Z,13.6,4.97,12.12,275,13.4,12.9,287
2023-01-15T03:00:00Z,13.6,5.27,10.81,282,13.5,13.5,288
2023-01-15T04:00:00Z,13.6,5.21,10.00,282,12.9,12.0,291
2023-01-15T05:00:00Z,13.7,5.24,10.81,289,13.0,11.1,299
2023-01-15T06:00:00Z,13.7,4.82,12.12,286,13.0,9.6,298
2023-01-15T07:00:00Z,13.7,4.77,11.43,290,13.1,9.2,297
2023-01-15T08:00:00Z,13.8,4.85,12.12,287,13.1,9.0,289
2023-01-15T09:00:00Z,13.8,4.50,12.12,281,13.1,9.1,282
2023-01-15T10:00:00Z,13.8,4.28,11.43,285,13.1,9.0,274
2023-01-15T11:00:00Z,13.8,4.30,12.90,284,12.9,7.5,274
2023-01-15T12:00:00Z,13.8,4.43,10.81,283,13.0,6.9,271
2023-01-15T13:00:00Z,13.8,4.33,12.12,291,13.1,5.8,251
2023-01-15T14:00:00Z,13.8,3.82,10.81,285,11.9,8.1,225
2023-01-15T15:00:00Z,13.8,4.18,11.43,283,11.1,5.1,216
2023-01-15T16:00:00Z,13.8,4.26,11.43,283,10.2,4.9,173
2023-01-15T17:00:00Z,13.7,4.06,12.12,288,10.4,5.9,129
2023-01-15T18:00:00Z,13.7,3.85,12.12,282,10.1,6.0,103
2023-01-15T19:00:00Z,13.7,3.94,11.43,298,9.5,6.4,73
2023-01-15T20:00:00Z,13.7,3.87,11.43,287,9.5,8.0,70
